model_type,data,route,MAE_test,MSE_test,RMSE_test,MAPE_test,R2_test,5_fold_cv_MAE,MAE_actual_vs_planned,MAPE_actual_vs_planned
RFR,test,33X_46,227.5101436896437,79818.81351033045,282.52223542640047,0.0478276855869036,0.2648482573500217,227.25097731676487,644.5979020979021,0.1337208129774809
RFR,test,33X_49,272.0667299348982,114867.30875198588,338.9208001170567,0.0564793170498709,0.3488850706265347,270.228612109068,596.1287128712871,0.1203993856799731
RFR,test,33_44,428.643395131365,356172.5262267804,596.8019154014005,0.0706606340744855,0.6157409075323974,423.1060983254997,819.2290852228303,0.1306341574798176
RFR,test,33_70,396.6168866588993,274203.5636842198,523.6445012450907,0.0698328338460457,0.6582676352948149,379.91348572928666,777.5082872928177,0.1318238562579566
RFR,test,37_14,397.57092420763234,267831.92175306205,517.52480303176,0.0980836726443093,0.4973712212523373,391.7387500776435,490.8801169590643,0.1129279415359009
RFR,test,37_15,313.98940707587815,161911.73669101967,402.3825750340336,0.082013047881204,0.4641381711676141,306.0071041522125,381.4158415841584,0.0961564430188021
RFR,test,38A_20,427.1755080212285,327115.85730769724,571.9404316077831,0.0993984966431872,0.4736961653452927,404.9927457865121,535.9618757148304,0.1171098292965911
RFR,test,38A_32,535.4813721038302,461621.9863890383,679.4276903313835,0.1308831383804755,0.3164443778513156,530.8257215155647,630.0942662779397,0.1401486866696693
RFR,test,38B_40,446.9023195668598,307897.6377318452,554.8852473546627,0.1136056625296714,0.1907118070605471,426.9088906475831,596.623268698061,0.1391914834357518
RFR,test,38B_44,612.3038172861621,618300.3581919122,786.3207730894003,0.1277322222276728,-0.2032514158361262,591.7199692190345,650.9609195402298,0.1301431210335088
RFR,test,38D_61,170.90904761904758,44382.13998571428,210.67069085592868,0.0498943468513834,-0.0978727312639666,182.0788571428572,354.1428571428572,0.1043480567616757
RFR,test,38D_68,252.75169014084503,105971.15796197182,325.532115100756,0.0777115476526691,-0.0137715475859419,269.2136489361702,762.1971830985915,0.2180981892862058
RFR,test,38_14,498.9518551675355,403624.4730720319,635.3144678598402,0.1133163775043466,0.534039124661919,480.2546494034109,614.5458579881657,0.1293138379257024
RFR,test,38_9,390.7338871320562,264678.84688241425,514.4694810019485,0.0867468079323848,0.6450348429549007,372.2903855434155,489.7068965517241,0.1027672128337818
RFR,test,39A_40,416.1415316036385,280496.1390737883,529.6188620827135,0.0774327562080246,0.657072309827436,412.7106513773007,743.1239436619718,0.1298389631616028
RFR,test,39A_43,394.5857878399266,254546.6062153351,504.5261204490161,0.0783553400633604,0.5148210706818057,393.3946383534429,522.7417421091264,0.0995192313031319
RFR,test,39X_1,357.38884706134706,189599.4315911613,435.43016844398977,0.070850675865723,0.2764268998018052,352.74894737977445,549.2702702702703,0.1073609430685791
RFR,test,39X_3,451.8875134564413,309325.483153768,556.1703724163739,0.1086871900524689,-0.1693057042234307,424.7513288652386,378.8619246861925,0.0880423155323254
RFR,test,39_20,375.8297129096445,243913.5425350767,493.87603964464273,0.0740174787837466,0.6940799816663525,385.5803125126772,901.973699256718,0.1669450007563249
RFR,test,39_21,423.9681827195919,322722.7884362259,568.0869549956467,0.0852666683128875,0.5215274353121067,410.1786346488026,582.9599690082645,0.1118340814301529
RFR,test,40B_63,232.48608421052637,90138.53139726316,300.23079688343626,0.0879507018052666,0.3799386800127006,245.21213378988145,461.4778947368421,0.1620515415735142
RFR,test,40B_65,215.2736101083032,74587.0883166065,273.1063681363115,0.0827158813003591,0.4752408199042177,219.40652269830807,299.6046931407942,0.1105112716391973
RFR,test,40D_102,256.54007567651684,108039.47077675848,328.69358189164336,0.0855579983711894,0.3066148015069458,258.81899124715375,370.78746928746926,0.1162948973421271
RFR,test,40D_104,251.38093995211383,103276.69174847536,321.36691140886825,0.0830318007622829,0.1946031923781799,249.66097321509943,306.3427323272438,0.0970353481596119
RFR,test,40E_90,172.0276422171019,48801.49542270042,220.91060504806103,0.0983655922831573,0.1208623860805953,179.57403063610707,373.258064516129,0.2273694167454631
RFR,test,40E_91,126.5605665957258,26836.293647299237,163.81786730176668,0.0795007526030315,0.0779733416874721,117.41390695611577,230.0391061452514,0.1367154029353255
RFR,test,40_27,443.717092082758,312252.5426044734,558.795617918102,0.0781073927507463,0.597003990051308,453.5348556778012,532.6732710280373,0.0905736792543658
RFR,test,40_31,452.7466603074331,326610.24472035165,571.4982455969149,0.082614499601936,0.5324758188970614,451.903839974947,523.5970709271363,0.0914762922448959
RFR,test,41A_22,273.0926612903226,128666.9748346774,358.7017909554919,0.0708082287141388,0.5875945074551975,293.0651962973846,348.10483870967744,0.0891088850714613
RFR,test,41B_52,291.3572749391727,159485.5031863747,399.3563611442476,0.0917648537705374,0.6444538957838313,285.9297548461271,584.4598540145986,0.1738175326508198
RFR,test,41B_53,293.064138984127,152844.7363206399,390.9536242582231,0.0878823081570074,0.4604412755438912,310.71238375238096,444.336,0.1272407250447833
